312826,552856.7003,3895.589,H,0
279991,553999.5569,995.123,H,0
315794,553631.7675,8624.431,H,0
278597,557901.4499,7729.129,H,0
282762,555609.0162,7124.404,H,0
315405,555319.2783,6969.994,H,0
314706,553990.2596,8806.504,H,0
310814,556192.7556,7349.256,H,0
281548,559200.7379,2552.545,H,0
280992,555571.1305,5739.111,H,0
313746,553466.5137,6809.563,H,0
281550,558735.7723,3218.834,H,0
314953,555540.3018,7875.773,H,0
313990,553122.0628,7032.179,H,0
278487,556839.7449,7818.05,H,0
278474,556874.8483,7628.304,H,0
315129,555026.6342,6882.768,H,0
277201,553331.0302,8470.985,H,0
282489,554218.2949,8921.796,H,0
311765,556947.3039,7861.56,H,0
313010,553307.9588,5969.153,H,0
281217,555230.413,2313.627,H,0
280449,554305.7691,5334.775,H,0
280569,553043.0286,5357.082,H,0
281583,557951.0896,3299.448,H,0
281565,557715.9079,3024.942,H,0
312744,554308.3363,4550.453,H,0
280687,553536.1121,4206.753,H,0
312505,555242.6488,5082.971,H,0
280248,553161.1578,3108.911,H,0
313813,553577.8782,6812.822,H,0
313834,553060.2138,6530.036,H,0
280356,554952.0808,5459.566,H,0
313061,555544.5596,5136.055,H,0
315959,553869.2766,8952.127,H,0
313476,555932.6488,5055.195,H,0
283045,553819.5756,8789.233,H,0
312940,553746.5991,6388.037,H,0
280654,552538.8343,3931.262,H,0
312209,554061.9779,4812.347,H,0
282197,553377.1723,7807.155,H,0
280875,554601.5361,6169.31,H,0
313504,559148.2794,872.152,H,0
281029,555362.2123,5073.939,H,0
282812,555654.3909,8359.618,H,0
312187,553129.6262,4495.096,H,0
280692,553804.105,4025.763,H,0
280986,555740.5282,6167.056,H,0
312250,554256.0365,5211.498,H,0
281170,555979.667,4582.109,H,0
312660,554234.0464,4526.523,H,0
313426,555933.9312,6451.924,H,0
281898,558268.0546,221.672,H,0
231369,551745.5861,1544.875,H,0
280853,554385.6642,5937.493,H,0
313487,555967.7463,4658.784,H,0
280490,554333.1969,4524.08,H,0
315178,554885.5373,7053.229,H,0
280299,554220.2249,3225.857,H,0
282831,553276.5905,8512.53,H,0
315243,555221.0636,7006.383,H,0
280354,555036.2537,5436.627,H,0
315401,555295.684,6958.002,H,0
227185,551766.9154,1441.268,H,0
313099,553257.5383,7249.873,H,0
278532,557822.9602,6921.562,H,0
313092,553265.4103,8473.086,H,0
313279,555324.753,5286.207,H,0
314959,555580.9609,7048.671,H,0
313972,553589.4881,6490.156,H,0
313521,553322.3866,8115.242,H,0
313383,557390.179,4205.291,H,0
282070,553496.003,6804.32,H,0
280644,552673.3741,4234.162,H,0
282890,555260.7933,7667.51,H,0
277327,553087.1822,7020.644,H,0
281854,557187.6007,5180.651,H,0
280594,552799.3027,4628.334,H,0
280857,554443.4175,6188.403,H,0
282800,554167.7346,7718.07,H,0
281011,555718.4384,5328.137,H,0
280695,553737.9094,5101.559,H,0
314753,554210.8492,9042.511,H,0
278376,556581.0888,6868.917,H,0
308765,553281.4144,8149.16,H,0
313065,555571.9606,5229.473,H,0
315489,554185.4534,7404.564,H,0
312913,554513.9327,6120.807,H,0
312148,554674.5574,5395.036,H,0
277435,555008.2641,6396.148,H,0
282107,553272.8195,8202.476,H,0
310886,556136.3789,7336.728,H,0
280353,555238.5534,5158.346,H,0
281765,557052.7483,4184.92,H,0
227182,551509.8323,1628.893,H,0
312499,555216.3028,5194.218,H,0
312611,552984.1166,5437.563,H,0
280973,555741.3409,5846.499,H,0
312603,552970.0612,5340.745,H,0
312879,553372.9065,6275.05,H,0
310897,556150.5486,7284.134,H,0
278475,556914.0148,7667.797,H,0
282479,554572.6873,8851.963,H,0
277173,555976.3732,5052.333,H,0
226889,551447.4449,777.913,H,0
311797,555006.9412,6975.545,H,0
278466,557060.3057,6998.83,H,0
282995,554828.0163,7074.791,H,0
277168,554335.7216,3092.323,H,0
314971,555614.3691,7300.563,H,0
282922,555136.6744,6811.375,H,0
309235,553266.3313,5884.101,H,0
312398,554258.0157,5349.768,H,0
313799,553228.2034,6836.411,H,0
282900,555071.9158,6725.43,H,0
312747,552679.2655,4060.87,H,0
313223,553374.0328,6812.716,H,0
315092,554973.3442,6816.042,H,0
281964,559096.3432,1059.43,H,0
280649,552539.4178,4175.406,H,0
280513,554025.192,4654.319,H,0
281897,558264.2661,248.977,H,0
313493,556024.5828,4973.914,H,0
315093,554974.686,6915.487,H,0
281824,556109.7161,4877.125,H,0
280965,555286.998,6392.188,H,0
282775,555573.0363,7075.961,H,0
226885,551460.1697,1042.806,H,0
281756,557634.7201,4243.677,H,0
282835,555334.5279,6991.281,H,0
313214,555705.1163,4763.879,H,0
282069,553438.7463,6811.592,H,0
280882,554496.3373,6254.205,H,0
280479,554317.0833,4643.337,H,0
280445,555991.0735,4789.645,H,0
281937,559238.2094,2000.808,H,0
281603,556690.0152,3528.332,H,0
278477,556918.6539,7655.779,H,0
278517,557544.226,7175.057,H,0
281792,556072.2254,4539.69,H,0
312652,554077.4509,4629.848,H,0
313437,558134.8501,3243.887,H,0
283033,553569.4174,8673.445,H,0
280858,554454.2538,6136.583,H,0
282163,553316.5268,7489.186,H,0
280257,552457.031,2841.252,H,0
280998,555403.7129,5283.993,H,0
280997,555580.9996,5765.376,H,0
282901,555074.9095,6731.806,H,0
281866,557249.839,6119.005,H,0
314811,554836.668,8590.004,H,0
227238,552000.347,2121.731,H,0
282100,553314.7736,8069.771,H,0
281130,555752.2109,4864.614,H,0
282820,553872.1072,8820.84,H,0
281483,558224.3752,4964.379,H,0
282783,555422.1653,7202.332,H,0
313457,558228.722,3258.036,H,0
282487,554234.6944,9000.845,H,0
280528,553945.7396,4549.384,H,0
278977,557999.405,7705.802,H,0
280487,554215.7533,4760.941,H,0
312969,554258.4454,6352.637,H,0
312110,554042.5355,4810.351,H,0
312151,554655.8387,5280.081,H,0
281080,555999.0558,5021.68,H,0
282814,554903.2141,8389.794,H,0
312462,555067.5169,3396.166,H,0
281740,554386.0098,343.368,H,0
281413,555313.0311,2055.893,H,0
280976,555697.5529,5999.893,H,0
226795,551609.5206,584.612,H,0
313530,553350.9871,7277.035,H,0
280835,553403.4792,6448.576,H,0
282187,553045.3465,7897.21,H,0
312409,554305.6918,1131.415,H,0
281767,556945.1262,4086.112,H,0
280748,553348.8233,6139.465,H,0
281156,555826.4354,4719.674,H,0
280887,554615.306,6081.477,H,0
312917,554556.7273,6153.87,H,0
312960,554207.5201,6254.269,H,0
280444,555911.1713,4919.269,H,0
281581,557942.9208,3313.731,H,0
280296,553038.2605,1255.801,H,0
280544,553299.3676,5236.381,H,0
313889,553518.6945,8409.505,H,0
309229,553157.067,7181.603,H,0
315380,555704.7471,7128.347,H,0
312134,554227.4243,4703.378,H,0
315120,555009.1474,6925.284,H,0
277280,553223.7755,5823.535,H,0
315225,555170.3706,6891,H,0
280942,554958.9046,6383.383,H,0
313240,556183.6968,4868.037,H,0
311846,553106.7803,6750.235,H,0
280529,553872.2925,4563.353,H,0
277310,554631.7208,5024.58,H,0
312675,553057.6504,5016.892,H,0
282897,555068.7977,6770.227,H,0
280751,553212.0645,6113.204,H,0
282866,555315.9228,6612.788,H,0
311364,557444.2812,7705.278,H,0
281878,556156.708,2090.988,H,0
312137,553956.3026,5360.313,H,0
280502,554188.1918,4592.673,H,0
313052,555435.553,5169.895,H,0
315540,555107.7608,6826.27,H,0
277200,553308.7271,8393.023,H,0
282889,555374.6407,7283.765,H,0
280963,555208.2976,6345.867,H,0
280474,554135.8759,4908.379,H,0
280319,554839.9055,1668.375,H,0
281769,556208.0325,4208.491,H,0
311145,557896.9623,6714.546,H,0
312944,554591.9726,6152.72,H,0
312073,554317.5686,6098.044,H,0
280587,553226.0076,5029.696,H,0
313962,553312.5713,6711.782,H,0
282865,555315.8593,6630.314,H,0
281405,555258.5701,2168.389,H,0
226800,551593.5243,648.133,H,0
315228,555186.1623,6627.235,H,0
314774,554680.8948,8680.441,H,0
281137,555870.9742,4891.075,H,0
313524,553329.116,8119.882,H,0
312368,553058.9687,5328.8,H,0
281882,556471.6993,1917.885,H,0
312916,554541.6643,6192.217,H,0
312686,553064.7423,4981.808,H,0
312669,553047.3239,5507.6,H,0
281400,555254.492,2195.808,H,0
281065,555728.7848,5011.542,H,0
282205,553941.5607,7712.552,H,0
280684,553532.6085,3859.428,H,0
278539,557786.3408,7211.179,H,0
313748,553481.0758,6808.724,H,0
280396,554363.6455,5571.863,H,0
309108,553064.7061,6237.116,H,0
312518,554386.1901,5025.872,H,0
313171,555696.5591,4816.171,H,0
280924,552789.9512,6086.242,H,0
312608,552979.8586,5343.269,H,0
281961,559229.4289,1023.172,H,0
313869,553092.7372,7472.637,H,0
310826,556549.4339,6871.773,H,0
280172,553178.9043,8291.231,H,0
280929,553085.2731,5897.861,H,0
280364,554770.0897,5308.234,H,0
280656,552722.5113,3951.691,H,0
280872,554540.6459,6172.985,H,0
281117,555625.9054,4661.909,H,0
279771,554879.5706,8391.446,H,0
312500,555212.7379,3464.494,H,0
278467,557046.2715,7043.632,H,0
282803,554149.5291,7730.934,H,0
312678,553059.8435,5005.991,H,0
281216,555220.6955,2323.57,H,0
312761,553238.2452,5969.696,H,0
309091,553230.7043,8062.243,H,0
280753,553281.2079,6029.923,H,0
315869,553643.5695,8549.309,H,0
311804,555027.7046,6755.856,H,0
281860,557606.9135,5690.347,H,0
313416,555881.48,4857.05,H,0
313527,553339.3503,7301.703,H,0
226273,551478.6828,480.348,H,0
311269,557090.96,8104.772,H,0
314709,554065.0832,8854.72,H,0
281597,556465.5649,3602.197,H,0
312552,554635.8904,5715.828,H,0
281442,558937.6259,5252.943,H,0
310827,556550.3888,7931.258,H,0
314972,555632.2057,7178.259,H,0
281566,557714.2464,3018.067,H,0
311135,557810.406,6991.244,H,0
280434,554874.8484,4292.753,H,0
280447,554292.9824,5373.996,H,0
281924,559207.0052,2433.232,H,0
282738,555859.3451,7090.418,H,0
315861,553609.0905,8594.475,H,0
313793,553219.9578,7361.916,H,0
281434,555503.6668,2416.717,H,0
280407,554384.7252,5497.976,H,0
280952,555131.4163,6426.999,H,0
282126,553288.3003,8410.714,H,0
313349,556547.5009,4501.238,H,0
313124,555124.6519,6383.394,H,0
281871,556664.4921,6466.254,H,0
312191,553148.2051,4721.2,H,0
280609,553043.3968,4960.367,H,0
312345,554985.2433,5287.399,H,0
312149,554704.1578,5005.531,H,0
313216,555713.5472,4781.051,H,0
281926,559175.1437,2376.925,H,0
227226,551895.0792,1778.148,H,0
279490,554441.6271,5251.07,H,0
311668,553711.8675,8693.92,H,0
280239,552812.0198,3121.172,H,0
278978,558018.7336,7701.879,H,0
310584,556271.7189,7877.259,H,0
313077,554782.5355,6229.503,H,0
281551,558447.5214,3294.742,H,0
280423,554571.9166,4074.767,H,0
312623,553015.0569,5536.374,H,0
277330,555088.3558,6892.629,H,0
280754,553261.002,6038.406,H,0
311082,556884.6823,7613.254,H,0
312511,557452.9443,7622.814,H,0
313278,555319.2876,5277.45,H,0
281186,555664.4183,4509.269,H,0
282776,555570.753,7029.678,H,0
312255,554373.8716,5182.74,H,0
309250,553320.0888,6266.255,H,0
312331,554916.8699,3389.463,H,0
280907,554681.2084,5906.225,H,0
312658,553037.186,5556.228,H,0
313430,557999.5317,6051.993,H,0
312346,554987.0704,4867.295,H,0
311818,557068.6045,8087.214,H,0
281867,557209.5819,6145.185,H,0
226791,551568.0214,817.813,H,0
313409,555861.0751,4952.135,H,0
312657,553042.2044,5511.256,H,0
280374,554722.7931,5539.318,H,0
280832,553443.9663,6288.82,H,0
313155,555649.2415,5056.958,H,0
313548,553367.5942,7573.062,H,0
282967,554927.8586,6607.013,H,0
282913,555083.5995,6850.997,H,0
312156,554704.5006,5532.804,H,0
281562,557705.9722,3114.316,H,0
280515,554089.2008,4619.299,H,0
281873,556572.6079,1131.926,H,0
278516,557546.6072,7187.747,H,0
313514,555618.8793,4794.248,H,0
280845,554136.9601,6379.084,H,0
227250,551726.8632,1442.188,H,0
280394,554380.3833,5567.115,H,0
312388,553102.7476,5453.121,H,0
280627,552811.6028,4438.335,H,0
280346,554929.8927,5174.222,H,0
311509,557758.0166,6938.06,H,0
278526,557910.2345,6835.331,H,0
280967,555576.1056,5965.651,H,0
282998,554828.596,7900.659,H,0
312931,553566.5492,6289.691,H,0
312419,555029.1195,5108.535,H,0
225373,551790.2429,1713.495,H,0
280878,554960.078,5991.535,H,0
280521,554095.6103,4543.9,H,0
280260,552456.5603,2896.204,H,0
281862,557898.351,6047.48,H,0
282817,554825.2343,8271.732,H,0
312366,553047.7572,657.312,H,0
315502,555346.8827,6815.084,H,0
312679,553061.0621,5000.407,H,0
280727,553146.0124,5781.221,H,0
280939,555138.0212,5924.859,H,0
280563,553124.7413,5434.17,H,0
280577,553177.6158,5245.099,H,0
313222,553371.916,7527.553,H,0
281215,555195.3752,2024.489,H,0
281783,556453.722,4355.667,H,0
280397,554355.5557,5574.007,H,0
277215,554529.217,8822.5,H,0
312193,553158.9806,5415.046,H,0
281030,555381.3315,5106.603,H,0
309099,553007.0909,5094.273,H,0
312738,552728.8187,4700.848,H,0
311270,557078.0681,8068.634,H,0
315210,554954.3118,6983.063,H,0
282788,555491.0442,7094.983,H,0
312677,553058.5374,5011.562,H,0
315797,553665.2337,8611.138,H,0
282144,553878.796,8351.821,H,0
281755,557626.2883,4267.84,H,0
280724,553081.7112,5953.763,H,0
231367,551716.5692,1428.889,H,0
277291,553238.2309,6394.957,H,0
279975,555292.9738,2035.426,H,0
280666,552777.7235,3835.036,H,0
283021,553452.6986,8526.734,H,0
315218,555438.2146,6714.621,H,0
282639,555334.185,8563.284,H,0
315296,555540.0221,6570.462,H,0
283014,554132.9663,7620.605,H,0
312396,552619.0107,3892.788,H,0
280520,554110.2566,4539.739,H,0
312632,553038.5847,5499.373,H,0
312904,553860.3898,5992.876,H,0
282094,553235.1246,8027.561,H,0
311711,554158.5533,8967.938,H,0
281766,557020.1311,4062.446,H,0
313461,558295.805,5237.579,H,0
227260,551869.0962,1533.274,H,0
281439,555623.5701,2929.281,H,0
281850,556216.1877,4870.204,H,0
311664,553145.626,7606.43,H,0
315229,555185.744,6549.675,H,0
313447,555911.5864,6455.236,H,0
280252,552379.4734,2600.616,H,0
312721,555386.3875,4943.838,H,0
280990,555616.7206,5627.084,H,0
280351,555282.8838,5224.234,H,0
281462,558912.0088,3751.915,H,0
282933,555197.5276,7045.23,H,0
281122,555609.1703,4764.65,H,0
280281,552413.484,2271.357,H,0
282942,555265.1349,7124.332,H,0
313606,553171.4152,6766.147,H,0
314770,554588.0298,8720.337,H,0
312945,554602.0051,5797.351,H,0
278482,556835.4824,7747.744,H,0
315291,553356.8864,8493.775,H,0
315304,555266.2873,8158.349,H,0
282116,553427.1461,8236.987,H,0
312622,553008.8403,5520.975,H,0
282705,555716.8311,7818.351,H,0
315241,555219.3864,6830.299,H,0
312587,553093.5615,6466.9,H,0
280603,552895.9397,4661.677,H,0
282171,553091.977,7332.558,H,0
280925,553064.1705,6222.685,H,0
280446,554069.2964,4703.666,H,0
280365,554665.8303,5720.723,H,0
281940,559477.0387,1709.938,H,0
281852,556935.7749,5075.922,H,0
312517,554377.8753,5001.14,H,0
313336,555780.4774,4764.883,H,0
312410,554311.1432,1007.444,H,0
282044,553065.5615,6757.46,H,0
280694,553889.3431,3981.469,H,0
281543,559127.0192,2784.062,H,0
277282,553241.7143,6025.522,H,0
282118,553422.6271,8326.215,H,0
280395,554372.3328,5569.618,H,0
282966,554974.8058,6600.498,H,0
280255,552475.2153,2782.941,H,0
314977,555648.5041,7141.409,H,0
280146,552474.7793,2884.363,H,0
313892,553954.799,8118.169,H,0
313390,558023.0034,3136.408,H,0
282180,553061.6633,7767.162,H,0
279584,553114.043,5197.903,H,0
311413,557579.9719,7547.738,H,0
280207,553475.4939,8471.649,H,0
313994,553125.5411,7142.366,H,0
280303,554383.4151,3224.58,H,0
311805,555036.6373,6840.706,H,0
312269,555833.6795,8093.744,H,0
313966,553315.9529,6622.659,H,0
227272,551812.5937,1807.319,H,0
312445,556827.7805,7774.989,H,0
312529,554537.5197,2120.944,H,0
282056,553196.5247,6894.639,H,0
315313,555279.3326,8193.207,H,0
226789,551544.1605,765.302,H,0
281009,555586.4071,5262.894,H,0
315538,555113.8245,8413.231,H,0
282908,555064.963,6816.098,H,0
282990,554895.2256,7044.351,H,0
312563,553110.4853,5658.391,H,0
280947,555054.3746,6465.534,H,0
279840,553109.9961,7701.224,H,0
281784,556411.0646,4338.492,H,0
283060,553972.2599,8817.294,H,0
312697,553191.5156,5876.463,H,0
281901,558295.765,186.581,H,0
309326,553420.806,6812.946,H,0
313444,558168.9532,3068.871,H,0
318688,555021.3042,5224.08,H,0
318684,555013.8358,5210.694,H,0
318686,555017.5701,5217.387,H,0
318690,555025.0384,5230.772,H,0
318691,555028.7726,5237.465,H,0
318683,555011.9688,5207.347,H,0
318685,555015.703,5214.04,H,0
318687,555019.4372,5220.733,H,0
318689,555023.1713,5227.426,H,0
318692,555030.6397,5240.812,H,0
318709,555026.9055,5234.119,H,0
312933,553606.5246,6302.039,H,0
282779,555510.4775,7131.572,H,0
315322,555270.2475,6486.947,H,0
313255,553451.8675,8316.643,H,0
312684,553064.0161,4988.412,H,0
313863,553079.7581,6760.22,H,0
282855,555286.1168,6765.793,H,0
282111,553258.8128,8211.127,H,0
281402,555211.7276,2131.985,H,0
283057,553938.967,8754.82,H,0
280392,554388.9436,5564.555,H,0
313485,555971.8047,4879.461,H,0
314766,554565.4143,8829.896,H,0
312853,553407.8019,5264.331,H,0
312154,554703.3537,5253.715,H,0
309253,553369.3928,5368.37,H,0
309340,554063.2112,8883.706,H,0
313281,556225.2982,4859.844,H,0
312682,553062.5566,4994.323,H,0
281869,557206.9536,6107.724,H,0
277288,553061.604,6244.443,H,0
227216,551865.7923,1742.715,H,0
278476,556910.1737,7658.012,H,0
315579,555146.9315,6503.646,H,0
282867,555330.1994,6532.888,H,0
226796,551598.3347,613.988,H,0
313120,555083.7088,6442.526,H,0
281601,556552.6011,3575.182,H,0
282737,555805.4483,6997.078,H,0
282969,554869.6531,6549.644,H,0
280601,552806.5939,4588.273,H,0
281584,557960.1864,3286.07,H,0
281064,555727.8836,5028.79,H,0
280253,552452.1453,2740.971,H,0
281919,558636.2321,2029.032,H,0
280493,554218.7646,4616.397,H,0
318733,555133.6526,5240.831,H,0
278595,557764.7211,7648.959,H,0
313484,555967.3394,4927.657,H,0
280898,554660.5409,5751.042,H,0
282795,555423.8985,6801.628,H,0
280339,554888.8509,3367.42,H,0
281571,558014.8391,3405.723,H,0
282483,554526.7126,8842.974,H,0
281741,554392.9924,324.065,H,0
282910,555025.5564,6840.277,H,0
312570,553116.8632,4722.442,H,0
312477,553249.236,4103.991,H,0
312627,553029.6813,5038.671,H,0
282060,553248.2703,6793.704,H,0
281416,555369.2573,2096.336,H,0
282885,555106.6796,6490.556,H,0
281404,555254.7005,2124.477,H,0
282929,555187.1338,6931.602,H,0
282799,554164.953,7709.24,H,0
314963,555591.6115,7261.622,H,0
313984,553109.7502,7078.175,H,0
279686,555583.9249,7157.302,H,0
312203,552309.5235,2731.491,H,0
313948,553112.7766,6636.444,H,0
280991,555562.6812,5623.618,H,0
282021,553279.3479,6701.674,H,0
281564,557712.0848,3033.481,H,0
312866,553142.0915,5951.959,H,0
279488,554350.6843,5498.234,H,0
282697,555719.2298,7953.847,H,0
312186,553144.5108,5652.598,H,0
312141,554000.0515,5366.619,H,0
313050,555437.0652,5121.899,H,0
280800,553327.253,6430.679,H,0
281881,556293.1024,1861.516,H,0
313546,553375.7363,8280.024,H,0
314653,554979.3002,8585.994,H,0
309142,553133.5402,5381.379,H,0
280699,553148.6156,5523.43,H,0
315122,555019.6656,6903.021,H,0
282676,555289.5756,7217.989,H,0
280342,554986.1892,3379.594,H,0
283008,554489.972,7150.106,H,0
280500,554197.8506,4645.226,H,0
315955,553850.7246,9001.639,H,0
312941,553758.865,6392.999,H,0
314763,554491.9416,8583.409,H,0
281181,555717.8508,4559.702,H,0
281907,558235.7596,361.805,H,0
279753,555219.5291,6782.507,H,0
312387,553134.7757,7550.431,H,0
280455,554395.678,5151.941,H,0
280631,552800.1956,4287.989,H,0
277294,553201.8706,6885.183,H,0
309254,553370.3799,5376.307,H,0
282182,553075.0267,7694.535,H,0
279718,555337.1335,5021.753,H,0
312232,552437.9213,2714.435,H,0
280562,553093.131,5435.383,H,0
315527,556002.1054,7447.23,H,0
311146,557891.2861,6608.981,H,0
312863,553625.4393,5337.333,H,0
315244,555216.611,6565.475,H,0
315138,555048.8912,6493.663,H,0
311479,558122.7271,7730.091,H,0
313510,555593.4145,5083.815,H,0
280979,555748.894,6115.831,H,0
315870,553698.0496,8639.02,H,0
279678,555023.8222,6828.952,H,0
310958,557174.9537,7811.307,H,0
312259,554446.0873,5170.458,H,0
312413,554332.9035,3971.291,H,0
312621,553012.1953,5177.76,H,0
315488,554129.4118,7639.605,H,0
312463,555048.1822,4849.163,H,0
282886,555070.2583,6499.83,H,0
313489,556000.375,4575.872,H,0
281417,555366.0473,2110.879,H,0
281807,556124.4171,5014.975,H,0
280476,554181.2141,4866.113,H,0
283034,553587.1251,8685.428,H,0
280417,554437.4528,5298.157,H,0
315552,555141.4377,6641.797,H,0
315307,555257.1945,6745.13,H,0
224337,551479.0885,950.376,H,0
315416,555322.1399,6716.032,H,0
282931,555180.0857,6980.723,H,0
282916,555091.8776,6904.994,H,0
278377,556573.3589,6857.874,H,0
280936,555074.745,5952.681,H,0
312279,554233.143,1648.24,H,0
315385,555710.8891,7764.397,H,0
312583,553140.2587,4697.95,H,0
308826,555995.9484,6117.498,H,0
315326,555275.4837,6653.553,H,0
314748,553989.6817,8840.806,H,0
313063,555559.4459,4644.94,H,0
309252,553358.3368,7492.507,H,0
282114,553217.2909,8218.47,H,0
313021,553332.8567,6036.028,H,0
280323,554607.4724,1761.641,H,0
282836,555379.4662,6983.088,H,0
280347,555147.6151,4995.946,H,0
283024,553530.3199,8528.511,H,0
281848,556163.9146,4875.822,H,0
312329,554908.1814,3384.924,H,0
279766,554975.4095,6560.428,H,0
315981,553883.803,8797.897,H,0
279679,554967.5835,6883.393,H,0
282644,554579.1596,8726.034,H,0
282104,553172.5802,8146.816,H,0
281904,558366.8427,294.669,H,0
280919,552989.549,5315.78,H,0
282013,553350.4947,6523.073,H,0
312421,555017.5794,4858.27,H,0
312328,554904.614,4843.275,H,0
224346,551574.1677,1291.898,H,0
311516,557831.9715,7675.855,H,0
315790,553617.4812,8676.82,H,0
312858,553553.2056,5350.934,H,0
281861,557589.2759,5710.374,H,0
312338,554971.8546,5047.924,H,0
279748,555491.5618,8146.963,H,0
315223,555156.822,6631.149,H,0
281094,555781.875,4950.608,H,0
227178,551822.9035,1407.817,H,0
282090,553268.5879,8017.201,H,0
313153,555630.7202,5075.147,H,0
315362,553748.7388,8711.167,H,0
315368,555268.3235,6654.469,H,0
281053,555699.4812,5075.161,H,0
313835,553057.8648,6517.267,H,0
313187,556143.3624,4756.678,H,0
282484,554477.0651,8815.209,H,0
310917,556975.2271,7928.779,H,0
280718,553035.5965,5515.983,H,0
315388,555715.7861,7810.088,H,0
278496,556967.6737,7902.455,H,0
315325,555279.3878,6841.86,H,0
282038,553207.2274,6595.713,H,0
313396,555332.8087,5413.139,H,0
281785,556408.8042,4323.825,H,0
312243,552733.0604,3010.849,H,0
312661,553185.6575,5991.723,H,0
312829,552869.2839,4751.88,H,0
312192,553154.9806,5424.41,H,0
312153,554706.6903,5555.312,H,0
312533,554562.1514,5115.977,H,0
312531,554558.6528,2018.176,H,0
281927,559210.8593,2342.323,H,0
224340,551497.0157,780.051,H,0
280456,554444.8413,4992.66,H,0
312117,555905.6078,4896.735,H,0
280639,552605.181,4050.915,H,0
282131,553414.4202,8420.871,H,0
312673,553060.8014,5229.611,H,0
313273,555271.3402,4983.579,H,0
312525,554522.4682,1987.342,H,0
313091,553256.8952,8053.51,H,0
315390,555726.9419,7838.97,H,0
315421,555783.7428,7108.781,H,0
282695,555714.9843,7978.916,H,0
